Data/Hora, Temperatura Externa, Temperatura Interna, Temperatura Referencia, Sinal de Controle
2021-09-07 16:41:58, 32.015, 38.938, 30.000, -100%
2021-09-07 16:42:00, 32.018, 38.812, 30.000, -100%
2021-09-07 16:42:02, 32.022, 38.688, 30.000, -100%
2021-09-07 16:42:04, 32.026, 38.688, 30.000, -100%
2021-09-07 16:42:06, 32.029, 38.375, 30.000, -100%
2021-09-07 16:42:08, 32.034, 38.188, 30.000, -100%
2021-09-07 16:42:10, 32.038, 38.188, 30.000, -100%
2021-09-07 16:42:12, 32.042, 38.062, 30.000, -100%
2021-09-07 16:42:14, 32.046, 37.938, 30.000, -100%
2021-09-07 16:42:16, 32.050, 37.938, 30.000, -100%
2021-09-07 16:42:18, 32.053, 37.812, 30.000, -100%
2021-09-07 16:42:20, 32.056, 37.562, 30.000, -100%
2021-09-07 16:42:22, 32.058, 37.562, 30.000, -100%
2021-09-07 16:42:24, 32.061, 37.438, 30.000, -100%
2021-09-07 16:42:26, 32.064, 37.312, 30.000, -100%
2021-09-07 16:42:28, 32.066, 37.312, 30.000, -100%
2021-09-07 16:42:30, 32.069, 37.188, 30.000, -100%
2021-09-07 16:42:32, 32.072, 37.062, 30.000, -100%
2021-09-07 16:42:34, 32.075, 37.062, 30.000, -100%
2021-09-07 16:42:36, 32.077, 36.938, 30.000, -100%
2021-09-07 16:42:38, 32.079, 36.750, 30.000, -100%
2021-09-07 16:42:40, 32.081, 36.750, 30.000, -100%
2021-09-07 16:42:42, 32.083, 36.625, 30.000, -100%
2021-09-07 16:42:44, 32.084, 36.562, 30.000, -100%
2021-09-07 16:42:46, 32.087, 36.562, 30.000, -100%
2021-09-07 16:42:48, 32.088, 36.438, 30.000, -100%
2021-09-07 16:42:50, 32.091, 36.312, 30.000, -100%
2021-09-07 16:42:52, 32.093, 36.312, 30.000, -100%
2021-09-07 16:42:54, 32.095, 36.250, 30.000, -100%
2021-09-07 16:42:56, 32.097, 36.062, 30.000, -100%
2021-09-07 16:42:58, 32.099, 36.062, 30.000, -100%
2021-09-07 16:43:00, 32.101, 35.938, 30.000, -100%
2021-09-07 16:43:02, 32.104, 35.875, 30.000, -100%
2021-09-07 16:43:04, 32.107, 35.875, 30.000, -100%
2021-09-07 16:43:06, 32.108, 35.812, 30.000, -100%
2021-09-07 16:43:08, 32.110, 35.688, 30.000, -100%
2021-09-07 16:43:10, 32.112, 35.688, 30.000, -100%
2021-09-07 16:43:12, 32.115, 35.625, 30.000, -100%
2021-09-07 16:43:14, 32.117, 35.438, 30.000, -100%
2021-09-07 16:43:16, 32.119, 35.438, 30.000, -100%
2021-09-07 16:43:18, 32.121, 35.375, 30.000, -100%
2021-09-07 16:43:20, 32.123, 35.312, 30.000, -100%
2021-09-07 16:43:22, 32.125, 35.312, 30.000, -100%
2021-09-07 16:43:24, 32.127, 35.188, 30.000, -100%
2021-09-07 16:43:26, 32.128, 35.125, 30.000, -100%
2021-09-07 16:43:28, 32.130, 35.125, 30.000, -100%
2021-09-07 16:43:30, 32.133, 35.062, 30.000, -100%
2021-09-07 16:43:32, 32.135, 34.875, 30.000, -100%
2021-09-07 16:43:34, 32.136, 34.875, 30.000, -100%
2021-09-07 16:43:36, 32.139, 34.812, 30.000, -100%
2021-09-07 16:43:38, 32.141, 34.750, 30.000, -100%
2021-09-07 16:43:40, 32.143, 34.750, 30.000, -100%
2021-09-07 16:43:42, 32.145, 34.688, 30.000, -100%
2021-09-07 16:43:44, 32.147, 34.688, 30.000, -100%
2021-09-07 16:43:46, 32.148, 34.688, 30.000, -100%
2021-09-07 16:43:48, 32.149, 34.562, 30.000, -100%
2021-09-07 16:43:50, 32.152, 34.438, 30.000, -100%
2021-09-07 16:43:52, 32.153, 34.438, 30.000, -100%
2021-09-07 16:43:54, 32.156, 34.375, 30.000, -100%
2021-09-07 16:43:56, 32.158, 34.312, 30.000, -100%
2021-09-07 16:43:58, 32.161, 34.312, 30.000, -100%
2021-09-07 16:44:00, 32.164, 34.250, 30.000, -100%
2021-09-07 16:44:02, 32.166, 34.188, 30.000, -100%
2021-09-07 16:44:04, 32.168, 34.188, 30.000, -100%
2021-09-07 16:44:06, 32.171, 34.062, 30.000, -100%
2021-09-07 16:44:08, 32.173, 34.000, 30.000, -100%
2021-09-07 16:44:10, 32.174, 34.000, 30.000, -100%
2021-09-07 16:44:12, 32.176, 34.000, 30.000, -100%
2021-09-07 16:44:14, 32.178, 33.938, 30.000, -100%
2021-09-07 16:44:16, 32.180, 33.938, 30.000, -100%
2021-09-07 16:44:18, 32.183, 33.875, 30.000, -100%
2021-09-07 16:44:20, 32.184, 33.750, 30.000, -100%
2021-09-07 16:44:22, 32.186, 33.750, 30.000, -100%
2021-09-07 16:44:24, 32.188, 33.688, 30.000, -100%
2021-09-07 16:44:26, 32.189, 33.688, 30.000, -100%
2021-09-07 16:44:28, 32.191, 33.688, 30.000, -100%
2021-09-07 16:44:30, 32.194, 33.625, 30.000, -100%
2021-09-07 16:44:32, 32.194, 33.562, 30.000, -100%
2021-09-07 16:44:34, 32.196, 33.562, 30.000, -100%
2021-09-07 16:44:36, 32.198, 33.438, 30.000, -100%
2021-09-07 16:44:38, 32.199, 33.438, 30.000, -100%
2021-09-07 16:44:40, 32.202, 33.438, 30.000, -100%
2021-09-07 16:44:42, 32.204, 33.312, 30.000, -100%
2021-09-07 16:44:44, 32.206, 33.312, 30.000, -100%
